code;code_source;date;nom_saisie;nom_retenu;status;niche;pays;region;ville;lieux dit;utm;utm1;utm10;latitude;longitude;altitude;mode_lecture;precision;precision.m;type_acquisition ;nom_observateur;orga_observateur;nom_bdd;auteur;annee_publication;titre_publication;revue;confidentialite;nom_fournisseur;organisation;Indigenat_population;nb.ind;surface_patch;abondance_rarete;description.hab;corinne;direct_hab;ordre.phyto;association;remarque.hab;comment
lt_1445;994845;1961/0/0;;Linum tenuifolium L., 1753;na;0;;;SAINT-CLEMENT-SUR-DURANCE; ;;;;44,65186;6,58402;874;;Lieudit;2500;Bibliographie;BRAUN - BLANQUET Josias;;Silene;BRAUN-BLANQUET,J. 1961 Die inneralpine Trockenvegetation von der Provencebis sur Steiermark (La v_g_tation des vall_es sèches ˆ l'int_rieur des Alpes et son origine);;;;usage_restreint;Geobotanica Selecta;CBN Med;;;;;Koelerieto Astragaletum vesicariae sous association tunecitosum/Surface : 50 m_  ;;;;;;
lt_1446;994847;1961/0/0;;Linum tenuifolium L., 1753;na;0;;;EYGLIERS; ;;;;44,66883;6,61934;886;;Lieudit;2500;Bibliographie;BRAUN - BLANQUET Josias;;Silene;BRAUN-BLANQUET,J. 1961 Die inneralpine Trockenvegetation von der Provencebis sur Steiermark (La v_g_tation des vall_es sèches ˆ l'int_rieur des Alpes et son origine);;;;usage_restreint;Geobotanica Selecta;CBN Med;;;;;Koelerieto Astragaletum vesicariae sous association tunecitosum - Moraine glaciaire/Surface : 50 m_  ;;;;;;
lt_1447;994848;1961/0/0;;Linum tenuifolium L., 1753;na;0;;;FREISSINIERES; ;;;;44,73708;6,57142;1120;;Lieudit;2500;Bibliographie;BRAUN - BLANQUET Josias;;Silene;BRAUN-BLANQUET,J. 1961 Die inneralpine Trockenvegetation von der Provencebis sur Steiermark (La v_g_tation des vall_es sèches ˆ l'int_rieur des Alpes et son origine);;;;usage_restreint;Geobotanica Selecta;CBN Med;;;;;Koelerieto Astragaletum vesicariae sous association tunecitosum - Moraine, pierraille glaciaire/Surface : 50 m_  ;;;;;;
lt_1448;994849;1961/0/0;;Linum tenuifolium L., 1753;na;0;;;CHAMPCELLA; ;;;;44,72361;6,57951;1189;;Lieudit;2500;Bibliographie;BRAUN - BLANQUET Josias;;Silene;BRAUN-BLANQUET,J. 1961 Die inneralpine Trockenvegetation von der Provencebis sur Steiermark (La v_g_tation des vall_es sèches ˆ l'int_rieur des Alpes et son origine);;;;usage_restreint;Geobotanica Selecta;CBN Med;;;;;Koelerieto Astragaletum vesicariae sous association tunecitosum - Eboulis calcaire jurassique/Surface : 50 m_  ;;;;;;
lt_1449;1021462;1967/0/0;;Linum tenuifolium L., 1753;na;0;;;PALUD-SUR-VERDON; ;;;;43,84717;6,332;1424;;Lieudit;2500;Bibliographie;MOLINIER Ren_;;Silene;"""MOLINIER,Ren_;ARCHILOQUE,A."" 1967 Monographies phytosociologiques. La v_g_tation des gorges du Verdon";;;;usage_restreint;Mus_um d'histoire naturelle de Marseille;CBN Med;;;;;Zone de transition entre le Xero-Poion carniolicae Br. Bl. et l'Astragaleto-Onosmetum Lacoste (Fetstucetalia vallesiacae au Festuco-Brometea) - Surface : 100 m_  ;;;;;;
lt_145;415889;31/10/94;Linum tenuifolium L., 1753;Linum tenuifolium L., 1753;na;0;;26;SAOU;;;;;44,65641;5,13487;506;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
lt_1450;1021499;1967/0/0;;Linum tenuifolium L., 1753;na;0;;;ROUGON; ;;;;43,8343;6,35392;1729;;Lieudit;2500;Bibliographie;MOLINIER Ren_;;Silene;"""MOLINIER,Ren_;ARCHILOQUE,A."" 1967 Monographies phytosociologiques. La v_g_tation des gorges du Verdon";;;;usage_restreint;Mus_um d'histoire naturelle de Marseille;CBN Med;;;;;Association ˆ Avena sempervirens Vill. (ass. prov.) - Stipion calamagrostidis  ;;;;;;
lt_1451;1021500;1967/0/0;;Linum tenuifolium L., 1753;na;0;;;ROUGON; ;;;;43,83944;6,35244;1729;;Lieudit;2500;Bibliographie;MOLINIER Ren_;;Silene;"""MOLINIER,Ren_;ARCHILOQUE,A."" 1967 Monographies phytosociologiques. La v_g_tation des gorges du Verdon";;;;usage_restreint;Mus_um d'histoire naturelle de Marseille;CBN Med;;;;;Association ˆ Avena sempervirens Vill. (ass. prov.) - Stipion calamagrostidis  ;;;;;;
lt_1452;156595;1971/0/0;;Linum tenuifolium L., 1753;na;0;;;VENCE;PLATEAU DE VENCE ;;;;43,73753;7,11183;644;;Lieudit;2500;Bibliographie;BARBERO Marcel;;Silene;BARBERO M. & LOISEL R. 1971 Contribution ˆ l'_tude des pelouses ˆ Brome m_diterran_ennes et m_diterran_o-montagnardes. Anales Inst. Bot. A. J. Cavanilles 28, 91-166.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;"Festuco-Koelerietum (=Association ˆ Festuca glauca et Koeleria vallesiana Mol. 1967);[semble plut™t se rattacher ˆ l'Ononido cristatae - Carlinetum acanthifoliae Guinochet  (1962) 1975]  ";;;;;;
lt_1453;158555;1971/0/0;;Linum tenuifolium L., 1753;na;0;;;VILLEFRANCHE-SUR-MER;MONT LEUZE Pentes ouest.;;;;43,72154;7,32451;496;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1971 Note sur les vestiges des forêts de chêne-vert des environs de Nice (Quercetum ilicis galloprovinciale calycotometosum). Riviera Sci. 58 (4), 89-104.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Quercetum ilicis galloprovinciale (d_grad_)  ;;;;;;
lt_1454;311539;1971/0/0;;Linum tenuifolium L., 1753;na;0;;;BASTIDE;PLAINE DE BASTIDE-LACHENS Plaine de Bastide-Lachens;;;;43,73397;6,6293;1045;;Lieudit;2500;Bibliographie;BARBERO Marcel;;Silene;BARBERO M. & LOISEL R. 1971 Contribution ˆ l'_tude des pelouses ˆ Brome m_diterran_ennes et m_diterran_o-montagnardes. Anales Inst. Bot. A. J. Cavanilles 28, 91-166.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Festuco-Koelerietum (=Association ˆ Festuca glauca et Koeleria vallesiana Mol. 1967)  ;;;;;;
lt_1455;311540;1971/0/0;;Linum tenuifolium L., 1753;na;0;;;FAYENCE; Au-dessus de Fayence sur le plateau karstique;;;;43,6552;6,68275;631;;Lieudit;2500;Bibliographie;BARBERO Marcel;;Silene;BARBERO M. & LOISEL R. 1971 Contribution ˆ l'_tude des pelouses ˆ Brome m_diterran_ennes et m_diterran_o-montagnardes. Anales Inst. Bot. A. J. Cavanilles 28, 91-166.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Festuco-Koelerietum (=Association ˆ Festuca glauca et Koeleria vallesiana Mol. 1967)  ;;;;;;
lt_1456;158606;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;BLAUSASC; Entre Blausasc et la Pointe-de-Contes.;;;;43,79681;7,36018;236;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1973 Les groupements ˆ Romarin et Fumana de la r_gion niçoise (Fumano-Rosmarinetum). Riviera Sci. 60 (3) : 57-76.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Fumano-Rosmarinetum Lapraz 1973  ;;;;;;
lt_1457;158607;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;BLAUSASC; Entre Vienna et les crêtes de Brausc.;;;;43,7754;7,3534;281;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1973 Les groupements ˆ Romarin et Fumana de la r_gion niçoise (Fumano-Rosmarinetum). Riviera Sci. 60 (3) : 57-76.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Fumano-Rosmarinetum Lapraz 1973  ;;;;;;
lt_1458;158608;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;TOURRETTE-LEVENS; Entre Tourrettes-Levens et Le Puy.;;;;43,79434;7,27117;442;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1973 Les groupements ˆ Romarin et Fumana de la r_gion niçoise (Fumano-Rosmarinetum). Riviera Sci. 60 (3) : 57-76.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Fumano-Rosmarinetum Lapraz 1973  ;;;;;;
lt_1459;158611;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;TRINITE; Entre La Trinit_ et Escoffier, au nord du vallon de Laghet.;;;;43,74986;7,33625;241;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1973 Les groupements ˆ Romarin et Fumana de la r_gion niçoise (Fumano-Rosmarinetum). Riviera Sci. 60 (3) : 57-76.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Fumano-Rosmarinetum Lapraz 1973  ;;;;;;
lt_146;416857;04/06/96;Linum tenuifolium L., 1753;Linum tenuifolium L., 1753;na;0;;26;CHALANCON;;;;;44,55042;5,37351;1169;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
lt_1460;158615;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;PEILLON; Entre Borgh_as et Vienna.;;;;43,77036;7,34877;266;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1973 Les groupements ˆ Romarin et Fumana de la r_gion niçoise (Fumano-Rosmarinetum). Riviera Sci. 60 (3) : 57-76.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Fumano-Rosmarinetum Lapraz 1973  ;;;;;;
lt_1463;158625;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;BLAUSASC; Entre le col de Pelletier et les crêtes de Brausc.;;;;43,79416;7,36996;290;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1973 Les groupements ˆ Romarin et Fumana de la r_gion niçoise (Fumano-Rosmarinetum). Riviera Sci. 60 (3) : 57-76.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Fumano-Rosmarinetum Lapraz 1973  ;;;;;;
lt_1464;158633;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;BLAUSASC; Au sud.;;;;43,79629;7,36619;236;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1973 Les groupements ˆ Romarin et Fumana de la r_gion niçoise (Fumano-Rosmarinetum). Riviera Sci. 60 (3) : 57-76.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Fumano-Rosmarinetum Lapraz 1973  ;;;;;;
lt_1465;158645;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;PEILLON; A l'est des crêtes de Brausc.;;;;43,7728;7,36793;214;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1973 Les groupements ˆ Romarin et Fumana de la r_gion niçoise (Fumano-Rosmarinetum). Riviera Sci. 60 (3) : 57-76.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Fumano-Rosmarinetum Lapraz 1973  ;;;;;;
lt_1466;210537;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;PEILLE;BOIS DE FONTBONNE Au-dessus de la route de Rocagel au pied du Mont Agel.;;;;43,76758;7,43005;937;;Lieudit;2500;Bibliographie;MERGES Marcel;;Silene;MERGES M. 1973 Etude de la v_g_tation des environs de Monaco et de la Turbie. Thèse Univ. Nice. 101 p.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Forêts et taillis de chêne vert (Qercetum Ilicis)  ;;;;;;
lt_1467;210582;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;PEILLE; Au Sud des Lacs, pelouses au-dessus de la route allant vers La Turbie.;;;;43,77917;7,40175;679;;Lieudit;2500;Bibliographie;MERGES Marcel;;Silene;MERGES M. 1973 Etude de la v_g_tation des environs de Monaco et de la Turbie. Thèse Univ. Nice. 101 p.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Landes et pelouses ˆ Aphyllanthes monspeliensis et Genista cinerea. Variante ˆ Genista hispanica et Lavandula vera.  ;;;;;;
lt_1468;210586;1973/0/0;;Linum tenuifolium L., 1753;na;0;;;PEILLE; Au Sud des Lacs, pelouses au-dessus de la route allant vers La Turbie.;;;;43,77642;7,4015;679;;Lieudit;2500;Bibliographie;MERGES Marcel;;Silene;MERGES M. 1973 Etude de la v_g_tation des environs de Monaco et de la Turbie. Thèse Univ. Nice. 101 p.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Landes et pelouses ˆ Aphyllanthes monspeliensis et Genista cinerea. Variante ˆ Genista hispanica et Lavandula vera.  ;;;;;;
lt_1469;164159;1975/0/0;;Linum tenuifolium L., 1753;na;0;;;NICE;VALLON DE MAGNAN Entre la Madeleine et Saint-Roman.;;;;43,72591;7,22077;133;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1975 Les forêts m_diterran_ennes m_sophiles ˆ Chêne vert, Chêne pubescent, Ostrya et Fraxinus ornus de la r_gion niçoise : l'association ˆ Ostrya carpinifolia et Quercus ilex (Ostryo - Quercetum ilicis). Riviera Sci. 62 (1), 6- 27.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;"Ostryo-Quercetum ilicis;faciès ˆ Quercus ilex  ";;;;;;
lt_147;416968;17/06/96;Linum tenuifolium L., 1753;Linum tenuifolium L., 1753;na;0;;26;VALDROME;;;;;44,47406;5,61035;1547;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
lt_1470;164186;1975/0/0;;Linum tenuifolium L., 1753;na;0;;;BLAUSASC; Entre Blausasc, le Collet et la Pointe-de-Contes.;;;;43,78827;7,3523;251;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1975 Les forêts m_diterran_ennes m_sophiles ˆ Chêne vert, Chêne pubescent, Ostrya et Fraxinus ornus de la r_gion niçoise : l'association ˆ Ostrya carpinifolia et Quercus ilex (Ostryo - Quercetum ilicis). Riviera Sci. 62 (1), 6- 27.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;"Ostryo-Quercetum ilicis;faciès ˆ Quercus pubescens  ";;;;;;
lt_1471;164188;1975/0/0;;Linum tenuifolium L., 1753;na;0;;;CANTARON;COGNAS Au nord de Cognas.;;;;43,77143;7,31942;295;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1975 Les forêts m_diterran_ennes m_sophiles ˆ Chêne vert, Chêne pubescent, Ostrya et Fraxinus ornus de la r_gion niçoise : l'association ˆ Ostrya carpinifolia et Quercus ilex (Ostryo - Quercetum ilicis). Riviera Sci. 62 (1), 6- 27.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;"Ostryo-Quercetum ilicis;faciès ˆ Quercus pubescens  ";;;;;;
lt_1472;164212;1975/0/0;;Linum tenuifolium L., 1753;na;0;;;FALICON; Ubacs au nord-ouest de Falicon.;;;;43,75155;7,2701;274;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1975 Les forêts m_diterran_ennes m_sophiles ˆ Chêne vert, Chêne pubescent, Ostrya et Fraxinus ornus de la r_gion niçoise : l'association ˆ Ostrya carpinifolia et Quercus ilex (Ostryo - Quercetum ilicis). Riviera Sci. 62 (1), 6- 27.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;"Ostryo-Quercetum ilicis;faciès ˆ Ostrya carpinifolia  ";;;;;;
lt_1473;164223;1975/0/0;;Linum tenuifolium L., 1753;na;0;;;COLOMARS;" Ravins ˆ l'ouest de Sirole.;";;;;43,75359;7,22478;314;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1975 Les forêts m_diterran_ennes m_sophiles ˆ Chêne vert, Chêne pubescent, Ostrya et Fraxinus ornus de la r_gion niçoise : l'association ˆ Ostrya carpinifolia et Quercus ilex (Ostryo - Quercetum ilicis). Riviera Sci. 62 (1), 6- 27.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;"Ostryo-Quercetum ilicis;faciès ˆ Ostrya carpinifolia  ";;;;;;
lt_1474;164224;1975/0/0;;Linum tenuifolium L., 1753;na;0;;;PEILLE;" Pentes du ravin de l'Erbossiera et du Mont Ongrand.;";;;;43,81992;7,40355;502;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1975 Les forêts m_diterran_ennes m_sophiles ˆ Chêne vert, Chêne pubescent, Ostrya et Fraxinus ornus de la r_gion niçoise : l'association ˆ Ostrya carpinifolia et Quercus ilex (Ostryo - Quercetum ilicis). Riviera Sci. 62 (1), 6- 27.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;"Ostryo-Quercetum ilicis;faciès ˆ Ostrya carpinifolia  ";;;;;;
lt_1475;164232;1975/0/0;;Linum tenuifolium L., 1753;na;0;;;PEILLE; Pentes du ravin de l'Erbossiera et du Mont Ongrand.;;;;43,8238;7,41473;609;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1975 Les forêts m_diterran_ennes m_sophiles ˆ Chêne vert, Chêne pubescent, Ostrya et Fraxinus ornus de la r_gion niçoise : l'association ˆ Ostrya carpinifolia et Quercus ilex (Ostryo - Quercetum ilicis). Riviera Sci. 62 (1), 6- 27.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;"Ostryo-Quercetum ilicis;faciès ˆ Ostrya carpinifolia  ";;;;;;
lt_1476;164259;1975/0/0;;Linum tenuifolium L., 1753;na;0;;;ROQUEBRUNE-CAP-MARTIN; Entre Roquebrune et le Mont Gros.;;;;43,76727;7,44776;515;;Lieudit;2500;Bibliographie;LAPRAZ Guy;;Silene;LAPRAZ G. 1975 Les forêts m_diterran_ennes m_sophiles ˆ Chêne vert, Chêne pubescent, Ostrya et Fraxinus ornus de la r_gion niçoise : l'association ˆ Ostrya carpinifolia et Quercus ilex (Ostryo - Quercetum ilicis). Riviera Sci. 62 (1), 6- 27.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;"Ostryo-Quercetum ilicis;faciès ˆ Ostrya carpinifolia  ";;;;;;
lt_1477;1021107;1975/6/0;;Linum tenuifolium L., 1753;na;0;;;RISOUL; ;;;;44,65983;6,60357;883;;Lieudit;2500;Relev_ de terrain;DALMAS Jean-Pierre;;Silene;;;;;usage_restreint;R_seau botanistes CBNA;CBN Med;;;;;Le long d'un canal et de bordures de champs  ;;;;;;
lt_1478;889405;15/08/76;;Linum tenuifolium L., 1753;na;0;;;PELVOUX; ;;;;44,86162;6,49358;1373;;Lieudit;2500;Bibliographie;PLACE Jacques;;Silene;PLACE,J. 1976 Observations floristiques sur quelques milieux de la zone p_riph_rique et de la zone centrale du Parc National des Ecrins;;;;usage_restreint;Attente de rattachement;CBN Med;;;;;  ;;;;;;
lt_148;417006;21/06/96;Linum tenuifolium L., 1753;Linum tenuifolium L., 1753;na;0;;26;SAINT-JULIEN-EN-QUINT;;;;;44,89051;5,32038;1453;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
lt_1480;903495;01/01/77;;Linum tenuifolium L., 1753;na;0;;;GAP; ;;;;44,49712;6,05482;811;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
lt_1481;903496;01/01/77;;Linum tenuifolium L., 1753;na;0;;;TALLARD; ;;;;44,45663;6,02556;597;;Lieudit;2500;Relev_ de terrain;CHAS Edouard;;Silene;;;;;usage_restreint;Atlas de la flore des Hautes-Alpes 1994;CBN Med;;;;;  ;;;;;;
lt_1482;380817;1978/0/0;;Linum tenuifolium L., 1753;na;0;;;ROBION;BOULON Près du Boulon.;;;;43,84166;5,09862;104;;Lieudit;2500;Bibliographie;GIRERD Bernard;;Silene;GIRERD B. 1978 Inventaire _cologique et biog_ographique de la flore du d_partement de Vaucluse. Soc. Etude des Sc. Nat. De Vaucluse, Avignon. 366 p.;;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Pelouses sèches de basse altitude.  ;;;;;;
lt_1483;931;28/06/80;;Linum tenuifolium L., 1753;na;0;;;BUGARACH;PECH DE BUGARACH Sentier s'engageant dans la Hêtraie;;;;42,86332;2,37812;1062;;Lieudit;2500;Bibliographie;VERNET Jean-Louis;;Silene;VERNET J.L.  1980 Excursion des 28 et 29 juin 1980 au Pech de Bugarach (Corbières). Ann. Soc. Hort. Hist. Nat. H_rault, 120 (3-4);;;;usage_restreint;Conservatoire Botanique National M_diterran_en de Porquerolles (CBNMed);CBN Med;;;;;Hêtraie  ;;;;;;
lt_1484;995157;1981/0/0;;Linum tenuifolium L., 1753;na;0;;;CHATEAUROUX-LES-ALPES; ;;;;44,61824;6,53889;912;;Lieudit;2500;Bibliographie;MEYER Doroth_e;;Silene;MEYER,D. 1981 La v_g_tation des vall_es de Vallouise, du Fournel et de la Biaysse (Pelvoux oriental, Hautes-Alpes).Analyse phytosociologique et phytog_ographique des _tages collin_en, montagnard et subalpin;;;;usage_restreint;Universit_ de Provence;CBN Med;;;;;Koelerio-Astragaletum vescicariae Br. Bl. 1961  ;;;;;;
lt_1485;995159;1981/0/0;;Linum tenuifolium L., 1753;na;0;;;VIGNEAUX; ;;;;44,82658;6,52838;1314;;Lieudit;2500;Bibliographie;MEYER Doroth_e;;Silene;MEYER,D. 1981 La v_g_tation des vall_es de Vallouise, du Fournel et de la Biaysse (Pelvoux oriental, Hautes-Alpes).Analyse phytosociologique et phytog_ographique des _tages collin_en, montagnard et subalpin;;;;usage_restreint;Universit_ de Provence;CBN Med;;;;;Koelerio-Astragaletum vescicariae Br. Bl. 1961  ;;;;;;
lt_1486;995163;1981/0/0;;Linum tenuifolium L., 1753;na;0;;;VALLOUISE; ;;;;44,83859;6,50469;1154;;Lieudit;2500;Bibliographie;MEYER Doroth_e;;Silene;MEYER,D. 1981 La v_g_tation des vall_es de Vallouise, du Fournel et de la Biaysse (Pelvoux oriental, Hautes-Alpes).Analyse phytosociologique et phytog_ographique des _tages collin_en, montagnard et subalpin;;;;usage_restreint;Universit_ de Provence;CBN Med;;;;;Koelerio-Astragaletum vescicariae Br. Bl. 1961  ;;;;;;
lt_1487;995170;1981/0/0;;Linum tenuifolium L., 1753;na;0;;;ROCHE-DE-RAME; ;;;;44,76983;6,56576;956;;Lieudit;2500;Bibliographie;MEYER Doroth_e;;Silene;MEYER,D. 1981 La v_g_tation des vall_es de Vallouise, du Fournel et de la Biaysse (Pelvoux oriental, Hautes-Alpes).Analyse phytosociologique et phytog_ographique des _tages collin_en, montagnard et subalpin;;;;usage_restreint;Universit_ de Provence;CBN Med;;;;;Lavandulo-Artemisietum albae  ;;;;;;
lt_1488;995203;1981/0/0;;Linum tenuifolium L., 1753;na;0;;;PELVOUX; ;;;;44,85898;6,49843;1373;;Lieudit;2500;Bibliographie;MEYER Doroth_e;;Silene;MEYER,D. 1981 La v_g_tation des vall_es de Vallouise, du Fournel et de la Biaysse (Pelvoux oriental, Hautes-Alpes).Analyse phytosociologique et phytog_ographique des _tages collin_en, montagnard et subalpin;;;;usage_restreint;Universit_ de Provence;CBN Med;;;;;Pelouse ˆ Astragalus aristatus variante montagnarde ˆ Juniperus communis subsp. hemisphaerica  ;;;;;;
lt_1489;995205;1981/0/0;;Linum tenuifolium L., 1753;na;0;;;PELVOUX; ;;;;44,87941;6,48968;1485;;Lieudit;2500;Bibliographie;MEYER Doroth_e;;Silene;MEYER,D. 1981 La v_g_tation des vall_es de Vallouise, du Fournel et de la Biaysse (Pelvoux oriental, Hautes-Alpes).Analyse phytosociologique et phytog_ographique des _tages collin_en, montagnard et subalpin;;;;usage_restreint;Universit_ de Provence;CBN Med;;;;;Pelouse ˆ Astragalus aristatus variante montagnarde ˆ Juniperus communis subsp. hemisphaerica  ;;;;;;
lt_149;417032;20/06/96;Linum tenuifolium L., 1753;Linum tenuifolium L., 1753;na;0;;26;GLANDAGE;;;;;44,72112;5,63561;1570;GPS;point;10;export bdd;GARRAUD Luc;CBN Alpin;pifh;;;;;usage restreint;Genis;CBN Alpin;;;;;;;;;;;
lt_1490;995206;1981/0/0;;Linum tenuifolium L., 1753;na;0;;;PELVOUX; ;;;;44,86984;6,49857;1504;;Lieudit;2500;Bibliographie;MEYER Doroth_e;;Silene;MEYER,D. 1981 La v_g_tation des vall_es de Vallouise, du Fournel et de la Biaysse (Pelvoux oriental, Hautes-Alpes).Analyse phytosociologique et phytog_ographique des _tages collin_en, montagnard et subalpin;;;;usage_restreint;Universit_ de Provence;CBN Med;;;;;Pelouse ˆ Astragalus aristatus variante montagnarde ˆ Juniperus communis subsp. hemisphaerica  ;;;;;;
