"code.pop";"sp.name";"date";"x";"y";"precision";"source"
"188";"ls_1167";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/06/07";6.22179;44.16428;10;"CBN Alpin"
"189";"ls_1168";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/06/07";6.02036;44.40286;10;"CBN Alpin"
"190";"ls_1169";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/05/07";6.27773;44.09081;10;"CBN Alpin"
"191";"ls_117";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/06/98";6.66971;43.89469;10;"CBN Alpin"
"192";"ls_1170";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/05/07";6.29009;44.08933;10;"CBN Alpin"
"193";"ls_1171";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/05/07";6.31703;44.09184;10;"CBN Alpin"
"194";"ls_1172";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/07";6.34468;44.13357;10;"CBN Alpin"
"195";"ls_1173";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"06/05/08";6.26295;44.00947;10;"CBN Alpin"
"196";"ls_1174";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"06/05/08";6.29726;44.02853;10;"CBN Alpin"
"197";"ls_1175";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/04/08";5.54834;44.35239;10;"CBN Alpin"
"198";"ls_1176";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/04/08";5.55088;44.34177;10;"CBN Alpin"
"199";"ls_1177";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/04/08";5.55193;44.34165;10;"CBN Alpin"
"200";"ls_1178";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/04/08";5.55295;44.33401;10;"CBN Alpin"
"201";"ls_1179";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/04/08";5.5442;44.35413;10;"CBN Alpin"
"202";"ls_118";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/05/98";6.14928;43.88209;10;"CBN Alpin"
"203";"ls_1180";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"30/04/08";5.81035;44.52018;10;"CBN Alpin"
"204";"ls_1181";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"23/05/07";5.22062;44.63149;10;"CBN Alpin"
"205";"ls_1182";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"23/05/07";5.2345;44.62828;10;"CBN Alpin"
"206";"ls_1183";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/05/07";5.25674;44.60699;10;"CBN Alpin"
"207";"ls_1184";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/05/07";5.25787;44.60469;10;"CBN Alpin"
"208";"ls_1185";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/01";5.65538;44.71153;10;"CBN Alpin"
"209";"ls_1186";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"30/06/01";5.45653;44.79463;10;"CBN Alpin"
"210";"ls_1187";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/06/07";5.86625;44.75381;10;"CBN Alpin"
"211";"ls_1188";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/06/07";5.86061;44.75243;10;"CBN Alpin"
"212";"ls_1189";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/06/07";5.91862;44.79514;10;"CBN Alpin"
"213";"ls_119";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/01";6.66468;43.80991;10;"CBN Alpin"
"214";"ls_1190";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/07/07";5.62103;45.11536;10;"CBN Alpin"
"215";"ls_1191";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/07/07";5.62199;45.11503;10;"CBN Alpin"
"216";"ls_1192";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/07/07";5.61395;45.08394;10;"CBN Alpin"
"217";"ls_1193";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/07/07";5.6145;45.08512;10;"CBN Alpin"
"218";"ls_1194";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/06/07";5.61546;44.76286;10;"CBN Alpin"
"219";"ls_1195";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/06/07";5.61511;44.76396;10;"CBN Alpin"
"220";"ls_1196";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/06/07";5.62017;44.76497;10;"CBN Alpin"
"221";"ls_1197";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1992//";5.61977;43.95328;10;"CBN Alpin"
"222";"ls_1198";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"1992//";5.61856;43.9531;10;"CBN Alpin"
"223";"ls_1199";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"14/05/08";5.18839;44.32712;10;"CBN Alpin"
"224";"ls_12";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/06/13";3.76335;43.79888;30;"Tela botanica"
"225";"ls_120";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/07/01";6.4468;44.32348;10;"CBN Alpin"
"226";"ls_1200";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"14/05/08";5.1829;44.32273;10;"CBN Alpin"
"227";"ls_1201";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"14/05/08";5.18228;44.32305;10;"CBN Alpin"
"228";"ls_1202";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"14/05/08";5.17331;44.31697;10;"CBN Alpin"
"229";"ls_1203";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"14/05/08";5.49256;44.2322;10;"CBN Alpin"
"230";"ls_1204";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"22/05/08";4.96996;44.66783;10;"CBN Alpin"
"231";"ls_1205";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/08";5.71243;43.8063;10;"CBN Alpin"
"232";"ls_1206";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/05/08";5.80511;43.98969;10;"CBN Alpin"
"233";"ls_1207";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/05/08";5.80665;43.98976;10;"CBN Alpin"
"234";"ls_1208";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/05/08";5.81035;43.98889;10;"CBN Alpin"
"235";"ls_1209";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/05/08";5.79827;43.98166;10;"CBN Alpin"
"236";"ls_121";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/07/98";6.43372;44.31964;10;"CBN Alpin"
"237";"ls_1210";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"22/05/08";5.77565;43.97918;10;"CBN Alpin"
"238";"ls_1211";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/05/08";5.7566;44.01549;10;"CBN Alpin"
"239";"ls_1212";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/05/08";5.75683;44.0151;10;"CBN Alpin"
"240";"ls_1213";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/05/08";5.75741;44.0139;10;"CBN Alpin"
"241";"ls_1214";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/05/08";5.7901;44.0159;10;"CBN Alpin"
"242";"ls_1215";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/06/08";5.80515;44.58993;10;"CBN Alpin"
"243";"ls_1216";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/06/08";5.80552;44.60762;10;"CBN Alpin"
"244";"ls_1217";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/06/08";5.82598;44.59199;10;"CBN Alpin"
"245";"ls_1218";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/08";4.93133;44.49823;10;"CBN Alpin"
"246";"ls_1219";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/08";5.64504;43.98299;10;"CBN Alpin"
"247";"ls_122";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/06/01";5.87341;43.76695;10;"CBN Alpin"
"248";"ls_1220";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/07";5.69305;43.79355;10;"CBN Alpin"
"249";"ls_1221";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/07";5.69258;43.79365;10;"CBN Alpin"
"250";"ls_1222";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/07";5.68499;43.7896;10;"CBN Alpin"
"251";"ls_1223";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/07";5.68671;43.79056;10;"CBN Alpin"
"252";"ls_1224";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/07/07";5.68388;43.79795;10;"CBN Alpin"
"253";"ls_1225";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/08";5.85577;44.59089;10;"CBN Alpin"
"254";"ls_1226";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/08";5.82428;44.65419;10;"CBN Alpin"
"255";"ls_1227";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/08";5.8227;44.65669;10;"CBN Alpin"
"256";"ls_1228";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/08";5.8203;44.65779;10;"CBN Alpin"
"257";"ls_1229";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/08";5.83749;44.64019;10;"CBN Alpin"
"258";"ls_123";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"06/06/98";5.87379;43.84354;10;"CBN Alpin"
"259";"ls_1230";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/08";5.83763;44.64019;10;"CBN Alpin"
"260";"ls_1231";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/08";5.73001;44.77453;10;"CBN Alpin"
"261";"ls_1232";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/08";5.73112;44.77429;10;"CBN Alpin"
"262";"ls_1233";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"18/06/08";6.56022;44.1077;10;"CBN Alpin"
"263";"ls_1234";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/08";5.93789;44.56857;10;"CBN Alpin"
"264";"ls_1235";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/08";5.72541;44.77454;10;"CBN Alpin"
"265";"ls_1236";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/08";5.72455;44.77439;10;"CBN Alpin"
"266";"ls_1237";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/08";5.73153;44.77459;10;"CBN Alpin"
"267";"ls_1238";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/08";5.72915;44.77439;10;"CBN Alpin"
"268";"ls_1239";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/08";5.93802;44.57663;10;"CBN Alpin"
"269";"ls_124";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/01";6.63935;43.80228;10;"CBN Alpin"
"270";"ls_1240";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/08";5.9391;44.57804;10;"CBN Alpin"
"271";"ls_1241";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/08";5.93507;44.57357;10;"CBN Alpin"
"272";"ls_1242";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/08";5.93522;44.57572;10;"CBN Alpin"
"273";"ls_1243";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/06/08";5.9355;44.57578;10;"CBN Alpin"
"274";"ls_1244";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/08";5.67859;44.76459;10;"CBN Alpin"
"275";"ls_1245";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/08";5.67923;44.76459;10;"CBN Alpin"
"276";"ls_1246";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/08";5.67913;44.76439;10;"CBN Alpin"
"277";"ls_1247";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/08";5.67882;44.7648;10;"CBN Alpin"
"278";"ls_1248";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/08";5.67742;44.76429;10;"CBN Alpin"
"279";"ls_1249";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/08";5.68353;44.76449;10;"CBN Alpin"
"280";"ls_125";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"14/06/97";6.63303;43.94158;10;"CBN Alpin"
"281";"ls_1250";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/06/08";5.68933;44.75146;10;"CBN Alpin"
"282";"ls_1251";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"27/09/06";5.71801;44.50919;10;"CBN Alpin"
"283";"ls_1252";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/10/06";5.91699;44.49545;10;"CBN Alpin"
"284";"ls_1253";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/06/08";5.70249;43.95874;10;"CBN Alpin"
"285";"ls_1254";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/06/08";5.70426;43.95848;10;"CBN Alpin"
"286";"ls_1255";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/06/08";5.71688;43.95379;10;"CBN Alpin"
"287";"ls_1256";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/06/08";5.72335;43.9479;10;"CBN Alpin"
"288";"ls_1257";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/06/08";5.74844;43.93918;10;"CBN Alpin"
"289";"ls_1258";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"23/06/08";5.57084;43.9624;10;"CBN Alpin"
"290";"ls_1259";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/08";5.30175;44.90349;10;"CBN Alpin"
"291";"ls_126";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/07/01";6.75002;43.92336;10;"CBN Alpin"
"292";"ls_1260";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/08";5.30164;44.90339;10;"CBN Alpin"
"293";"ls_1261";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/06/08";5.88936;44.59919;10;"CBN Alpin"
"294";"ls_1262";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/06/08";5.88211;44.59569;10;"CBN Alpin"
"295";"ls_1263";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/08";6.34811;43.74412;10;"CBN Alpin"
"296";"ls_1264";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/08";6.34896;43.74604;10;"CBN Alpin"
"297";"ls_1265";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/06/08";6.3991;43.79234;10;"CBN Alpin"
"298";"ls_1266";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/06/08";6.72639;43.96482;10;"CBN Alpin"
"299";"ls_1267";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/06/08";6.71749;43.92407;10;"CBN Alpin"
"300";"ls_1268";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/06/08";6.70716;43.91267;10;"CBN Alpin"
"301";"ls_1269";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"30/06/08";5.46707;44.64336;10;"CBN Alpin"
"302";"ls_127";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"01/07/01";6.74379;43.9261;10;"CBN Alpin"
"303";"ls_1270";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"05/10/06";5.51065;44.36849;10;"CBN Alpin"
"304";"ls_1271";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/07/08";5.52108;44.64253;10;"CBN Alpin"
"305";"ls_1272";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/07/08";5.51793;44.6382;10;"CBN Alpin"
"306";"ls_1273";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/07/08";5.51039;44.64317;10;"CBN Alpin"
"307";"ls_1274";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.34483;44.64278;10;"CBN Alpin"
"308";"ls_1275";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"09/07/08";5.31315;44.6183;10;"CBN Alpin"
"309";"ls_1276";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"11/07/08";5.78941;44.01542;10;"CBN Alpin"
"310";"ls_1277";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/07/08";5.85111;44.65307;10;"CBN Alpin"
"311";"ls_1278";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"24/07/08";5.84677;44.65039;10;"CBN Alpin"
"312";"ls_1279";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"25/07/08";6.56352;44.10911;10;"CBN Alpin"
"313";"ls_128";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"10/06/98";6.47507;43.93231;10;"CBN Alpin"
"314";"ls_1280";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"22/07/08";5.25701;44.5825;10;"CBN Alpin"
"315";"ls_1281";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"22/07/08";5.2615;44.58931;10;"CBN Alpin"
"316";"ls_1282";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81805;44.81135;10;"CBN Alpin"
"317";"ls_1283";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81772;44.81153;10;"CBN Alpin"
"318";"ls_1284";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81696;44.81003;10;"CBN Alpin"
"319";"ls_1285";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81636;44.80892;10;"CBN Alpin"
"320";"ls_1286";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.816;44.80865;10;"CBN Alpin"
"321";"ls_1287";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81469;44.81089;10;"CBN Alpin"
"322";"ls_1288";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81261;44.81018;10;"CBN Alpin"
"323";"ls_1289";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81316;44.81076;10;"CBN Alpin"
"324";"ls_129";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"13/06/97";6.63253;44.06045;10;"CBN Alpin"
"325";"ls_1290";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81372;44.81277;10;"CBN Alpin"
"326";"ls_1291";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81203;44.81074;10;"CBN Alpin"
"327";"ls_1292";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81197;44.8107;10;"CBN Alpin"
"328";"ls_1293";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.81093;44.81131;10;"CBN Alpin"
"329";"ls_1294";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.80869;44.81358;10;"CBN Alpin"
"330";"ls_1295";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.80885;44.8166;10;"CBN Alpin"
"331";"ls_1296";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.80925;44.81772;10;"CBN Alpin"
"332";"ls_1297";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.80931;44.82037;10;"CBN Alpin"
"333";"ls_1298";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/07/08";5.80875;44.82253;10;"CBN Alpin"
"334";"ls_1299";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/08/08";6.02604;44.63274;10;"CBN Alpin"
"335";"ls_13";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"14/06/13";3.76771;43.79908;30;"Tela botanica"
"336";"ls_130";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/06/00";6.7137;44.01533;10;"CBN Alpin"
"337";"ls_1300";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/08/08";6.03255;44.62922;10;"CBN Alpin"
"338";"ls_1301";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/08/08";6.59756;44.17571;10;"CBN Alpin"
"339";"ls_1302";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/08/08";6.59124;44.16761;10;"CBN Alpin"
"340";"ls_1303";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/08/08";6.59031;44.16579;10;"CBN Alpin"
"341";"ls_1304";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/08/08";6.58814;44.16493;10;"CBN Alpin"
"342";"ls_1305";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"07/08/08";6.5385;44.08398;10;"CBN Alpin"
"343";"ls_1306";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"08/08/08";6.55277;44.08748;10;"CBN Alpin"
"344";"ls_1307";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"04/06/08";5.73588;44.82786;10;"CBN Alpin"
"345";"ls_1308";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/08/08";5.7905;44.75938;10;"CBN Alpin"
"346";"ls_1309";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"26/08/08";5.78751;44.75618;10;"CBN Alpin"
"347";"ls_131";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"21/06/00";6.70391;44.02666;10;"CBN Alpin"
"348";"ls_1310";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/08/08";5.80715;44.7596;10;"CBN Alpin"
"349";"ls_1311";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/08/08";5.80672;44.76386;10;"CBN Alpin"
"350";"ls_1312";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/08/08";5.80653;44.76395;10;"CBN Alpin"
"351";"ls_1313";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/08/08";5.80629;44.76393;10;"CBN Alpin"
"352";"ls_1314";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/09/06";5.83303;44.43534;10;"CBN Alpin"
"353";"ls_1315";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"28/08/08";5.8062;44.76405;10;"CBN Alpin"
"354";"ls_1316";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/09/06";5.8672;44.45925;10;"CBN Alpin"
"355";"ls_1317";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/09/06";5.86891;44.45907;10;"CBN Alpin"
"356";"ls_1318";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"20/09/06";5.85899;44.46191;10;"CBN Alpin"
"357";"ls_1319";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"16/09/08";5.28268;44.53558;10;"CBN Alpin"
"358";"ls_132";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"19/09/98";6.53692;44.03456;10;"CBN Alpin"
"359";"ls_1320";"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978";"12/05/08";5.11201;44.90527;10;"CBN Alpin"
